0.006458121735992125578,	3.141589999999999883
0.009015259180066542699,	3.141589999999999883
0.005718346278369756085,	3.141589999999999883
0.009451727332510265894,	3.141589999999999883
0.007565737688574174571,	3.141589999999999883
0.006684449930324348234,	3.141589999999999883
0.006631381998952675348,	3.141589999999999883
0.009522253051530753243,	3.141589999999999883
0.008522275134497964144,	3.141589999999999883
0.006712511868536423336,	3.141589999999999883
0.009966498884776837583,	3.141589999999999883
0.009955832442940982033,	3.141589999999999883
0.006710467881334378215,	3.141589999999999883
0.007514862257470802248,	3.141589999999999883
0.00836751540985264039,	3.141589999999999883
0.008114566791927325939,	3.141589999999999883
0.009745308127902179568,	3.141589999999999883
0.006249183747850525598,	3.141589999999999883
0.004943592013410077861,	3.141589999999999883
0.009764438824517310614,	3.141589999999999883
0.009764284154347551911,	3.141589999999999883
0.007773440020796385831,	3.141589999999999883
0.009354784656379247498,	3.141589999999999883
0.00907277709267147181,	3.141589999999999883
0.008212345966714456116,	3.141589999999999883
0.009819941292923965032,	3.141589999999999883
0.006318987298947441322,	3.141589999999999883
0.006095075927104827082,	3.141589999999999883
0.008645559228447827205,	3.141589999999999883
0.009871923726319415532,	3.141589999999999883
0.009602333619867687783,	3.141589999999999883
0.008468248779670782198,	3.141589999999999883
0.009761015599264490084,	3.141589999999999883
0.009459054173211972269,	3.141589999999999883
0.009609192689252888178,	3.141589999999999883
0.005320724173490089248,	3.141589999999999883
0.006506466331242881027,	3.141589999999999883
0.008982685556998276297,	3.141589999999999883
0.009868309323546594486,	3.141589999999999883
0.00928573542441854527,	3.141589999999999883
0.009762406810180064912,	3.141589999999999883
0.00884020676510043589,	3.141589999999999883
0.009524542233127972213,	3.141589999999999883
0.003317326523267383632,	3.141589999999999883
0.006893516589888920403,	3.141589999999999883
0.004944892234936049992,	3.141589999999999883
0.007900733003250332356,	3.141589999999999883
0.009262608257918612115,	3.141589999999999883
0.00841149241143332102,	3.141589999999999883
0.008904705839246159285,	3.141589999999999883
0.008124800436813229415,	3.141589999999999883
0.009891837565706744148,	3.141589999999999883
0.009913363098225755343,	3.141589999999999883
0.008418185967611551551,	3.141589999999999883
0.008583435683247131118,	3.141589999999999883
0.004807653480396273382,	3.141589999999999883
0.008089984000025593827,	3.141589999999999883
0.008329440531620241339,	3.141589999999999883
0.009573668712845042131,	3.141589999999999883
0.007015606224510210522,	3.141589999999999883
0.009192333132425704531,	3.141589999999999883
0.007722524685582686683,	3.141589999999999883
0.006815207300448349569,	3.141589999999999883
0.005246819367841424643,	3.141589999999999883
0.009754987937049774266,	3.141589999999999883
0.007401521498641893716,	3.141589999999999883
0.009681820263069100194,	3.141589999999999883
0.006616731330218860764,	3.141589999999999883
0.009864342328348842809,	3.141589999999999883
0.006493317928106080023,	3.141589999999999883
0.006502185720084025129,	3.141589999999999883
0.006899058592201108911,	3.141589999999999883
0.008766420593106429016,	3.141589999999999883
0.008566783090472885817,	3.141589999999999883
0.009759898163208942379,	3.141589999999999883
0.009966261741846582992,	3.141589999999999883
0.008329002625239478527,	3.141589999999999883
0.007904988065958466065,	3.141589999999999883
0.009545965563705665485,	3.141589999999999883
0.00417513237455907453,	3.141589999999999883
0.007784418171638074826,	3.141589999999999883
0.009484624959433704885,	3.141589999999999883
0.009499023271198683838,	3.141589999999999883
0.007865347616357012267,	3.141589999999999883
0.0095015276131199429,	3.141589999999999883
0.009091514480043135643,	3.141589999999999883
0.006918213376989498092,	3.141589999999999883
0.009602868789525148899,	3.141589999999999883
0.008081548879450537598,	3.141589999999999883
0.005945378709951755665,	3.141589999999999883
0.006296702043253974562,	3.141589999999999883
0.009684156901929894673,	3.141589999999999883
0.005862167819013043742,	3.141589999999999883
0.00847886275816484708,	3.141589999999999883
0.006117466114166801236,	3.141589999999999883
0.008742806851123319928,	3.141589999999999883
0.008878822518094412614,	3.141589999999999883
0.009421100659160958415,	3.141589999999999883
0.009702218866360013544,	3.141589999999999883
0.009959236709593758535,	3.141589999999999883
0.007210276664500632308,	3.141589999999999883
0.005002813868957651545,	3.141589999999999883
0.006329166454368903398,	3.141589999999999883
0.009788587939324078224,	3.141589999999999883
0.009686206190995826082,	3.141589999999999883
0.008926988530497791813,	3.141589999999999883
0.007339971921005661315,	3.141589999999999883
0.009954366353876467274,	3.141589999999999883
0.005713412666912422166,	3.141589999999999883
0.009877469180173622382,	3.141589999999999883
0.008617904551794342005,	3.141589999999999883
0.006156433655551778877,	3.141589999999999883
0.00857858523806630073,	3.141589999999999883
0.008682243958916882609,	3.141589999999999883
0.006723042016608836956,	3.141589999999999883
0.005403471331268507385,	3.141589999999999883
0.00823883873350734694,	3.141589999999999883
0.009897408364209466305,	3.141589999999999883
0.008002512424742251607,	3.141589999999999883
0.007224962595861712973,	3.141589999999999883
0.008460544361632059765,	3.141589999999999883
0.006398205952446527588,	3.141589999999999883
0.009543673282646047973,	3.141589999999999883
0.005614472298509112953,	3.141589999999999883
0.009863411610144924915,	3.141589999999999883
0.007256551126256273639,	3.141589999999999883
0.006632268309410533844,	3.141589999999999883
0.009941885497117924214,	3.141589999999999883
0.009398581701890290283,	3.141589999999999883
0.005478517102295638562,	3.141589999999999883
0.008403454300104832783,	3.141589999999999883
0.00898692329017167571,	3.141589999999999883
0.003589952498137595396,	3.141589999999999883
0.009358166951521617802,	3.141589999999999883
0.006692033737920734943,	3.141589999999999883
0.009873017566211414117,	3.141589999999999883
0.006757834268469119221,	3.141589999999999883
0.008140370453380127783,	3.141589999999999883
0.009487628314355442405,	3.141589999999999883
0.008642484617539187078,	3.141589999999999883
0.006069374159677264242,	3.141589999999999883
0.009927435267131787255,	3.141589999999999883
0.006611345186787857993,	3.141589999999999883
0.008125946033963188375,	3.141589999999999883
0.009616599299481873309,	3.141589999999999883
0.008186101744607919908,	3.141589999999999883
0.009123410908022962576,	3.141589999999999883
0.009937170226260328559,	3.141589999999999883
0.006407739899201879592,	3.141589999999999883
0.007023938601648872619,	3.141589999999999883
0.008762010460682419927,	3.141589999999999883
0.005522890517151228008,	3.141589999999999883
0.004074091177292182842,	3.141589999999999883
0.006640931788057907216,	3.141589999999999883
0.007320526377939403674,	3.141589999999999883
0.00692623449572683271,	3.141589999999999883
0.008607436449172056747,	3.141589999999999883
0.00993796434692666153,	3.141589999999999883
0.009902955162869346226,	3.141589999999999883
0.009913026093417886403,	3.141589999999999883
